task_id,entered_at,has_outline,input_tokens,output_tokens,empty_context,input_file_id,input_bytes,input_blob_path,output_file_id,output_bytes,output_blob_path,agent_output_blob_path
25f20ed8-ac73-48a4-898f-c5d6ef6a6245,2026-08-31T18:18:46.788,true,1018524,16495,false,93c95b6f-307b-4e89-9d80-4b17a5c09dee,856184,2a76641b-0722-4180-bbb8-69fce424cba9/25f20ed8-ac73-48a4-898f-c5d6ef6a6245/1788199752125_08.30_21_N-5.xlsx,3c173f90-2d76-48e1-a855-47716e8bbd6a,1019884,2a76641b-0722-4180-bbb8-69fce424cba9/25f20ed8-ac73-48a4-898f-c5d6ef6a6245/1788199615595_08.30_21_N-4.xlsx,data-compass/compass-25f20ed8-ac73-48a4-898f-c5d6ef6a6245-1219b7ae-4c04-4a26-936d-e462c6bae563-child/4e6d02b3-a44f-4197-a079-c77a6ce76d72/action-modal-claude-agent-4e6d02b3-a44f-4197-a079-c77a6ce76d72-1788199885061/output.json
dff030df-30ea-42d7-9d08-e866a74bf3a8,2026-08-31T18:04:29.135,true,554853,13381,false,df1d1621-7af6-4bd6-b264-29a7e200ffcc,143995,2a76641b-0722-4180-bbb8-69fce424cba9/dff030df-30ea-42d7-9d08-e866a74bf3a8/1788199180080_08.30_24_N-7.xlsx,c94b3f1e-6bb3-4ae0-8d3f-2ff9c1b755a9,212139,2a76641b-0722-4180-bbb8-69fce424cba9/dff030df-30ea-42d7-9d08-e866a74bf3a8/1788198435478_08.30_24_N-6.xlsx,data-compass/compass-dff030df-30ea-42d7-9d08-e866a74bf3a8-b95e6359-f556-408c-b0be-1b14ad9d76e4-child/cca57845-78d4-4936-b356-87eaf13c0f6f/action-modal-claude-agent-cca57845-78d4-4936-b356-87eaf13c0f6f-1788199238964/output.json
1ebee744-f319-46bc-bf8b-ffe51f25b37e,2026-08-31T17:49:33.46,true,165606,7838,false,c45e6b40-b366-4a89-8df9-e0b98b29d1a7,212139,2a76641b-0722-4180-bbb8-69fce424cba9/1ebee744-f319-46bc-bf8b-ffe51f25b37e/1788198243946_08.30_24_N-6.xlsx,676dcc7f-b2e1-42ca-a1df-76f2ee21be52,223047,2a76641b-0722-4180-bbb8-69fce424cba9/1ebee744-f319-46bc-bf8b-ffe51f25b37e/1788198141798_08.30_24_N-5.xlsx,data-compass/compass-1ebee744-f319-46bc-bf8b-ffe51f25b37e-5a2fdedd-4d13-4d2f-97b0-8b1e4249ed72-child/09fb37c3-48e8-4da7-8942-c073057450b9/action-modal-claude-agent-09fb37c3-48e8-4da7-8942-c073057450b9-1788198418572/output.json
8776c673-873b-40ca-964f-ab6002356f85,2026-08-31T17:43:43.423,true,83982,5524,false,369ffb32-45b2-470f-b9ae-fb46f201a7f0,223047,2a76641b-0722-4180-bbb8-69fce424cba9/8776c673-873b-40ca-964f-ab6002356f85/1788198041863_08.30_24_N-5.xlsx,7a702a2a-ae40-4903-8380-850c2376a696,216814,2a76641b-0722-4180-bbb8-69fce424cba9/8776c673-873b-40ca-964f-ab6002356f85/1788198044664_08.30_24_N-4.xlsx,data-compass/compass-8776c673-873b-40ca-964f-ab6002356f85-ab615373-287e-4e6b-9f0e-9e608225738a-child/18cf38bf-0093-4fc2-a130-c0dad170bbc6/action-modal-claude-agent-18cf38bf-0093-4fc2-a130-c0dad170bbc6-1788198113395/output.json
c711c7e1-2fdf-4a32-a2f9-2d218ea18939,2026-08-31T17:41:55.605,true,165688,6512,false,6a8354df-5e7b-4c21-9039-74ef321abda3,216814,2a76641b-0722-4180-bbb8-69fce424cba9/c711c7e1-2fdf-4a32-a2f9-2d218ea18939/1788197941983_08.30_24_N-4.xlsx,04861b7f-6c75-499f-b1a1-083c591a9e75,220344,2a76641b-0722-4180-bbb8-69fce424cba9/c711c7e1-2fdf-4a32-a2f9-2d218ea18939/1788197947239_08.30_24_N-3.xlsx,data-compass/compass-c711c7e1-2fdf-4a32-a2f9-2d218ea18939-748b0936-582f-48cf-bf1f-3a0dc5c9a363-child/b97e0228-e966-4819-842f-8a70aa7dc4e3/action-modal-claude-agent-b97e0228-e966-4819-842f-8a70aa7dc4e3-1788197988145/output.json
c6881e77-6ce5-48a3-8cde-8879e2cc4f54,2026-08-31T17:39:20.259,true,110949,4795,false,716bc536-fb0d-4386-a278-cfd1514f4639,220344,2a76641b-0722-4180-bbb8-69fce424cba9/c6881e77-6ce5-48a3-8cde-8879e2cc4f54/1788197818656_08.30_24_N-3.xlsx,0eb0a601-e955-476e-a54e-f13a5ff68650,254570,2a76641b-0722-4180-bbb8-69fce424cba9/c6881e77-6ce5-48a3-8cde-8879e2cc4f54/1788197821349_08.30_24_N-2.xlsx,data-compass/compass-c6881e77-6ce5-48a3-8cde-8879e2cc4f54-18eab3ea-4533-42e0-b97b-2bc2cfbdf17a-child/c864f34c-14a2-489b-bb6c-0b16e387a22d/action-modal-claude-agent-c864f34c-14a2-489b-bb6c-0b16e387a22d-1788197868923/output.json
f30a8ecf-df4e-4f03-8714-f7ae455f7d4a,2026-08-31T17:31:22.935,true,184641,6148,false,a56a8bef-0fc4-49fa-93ef-765b0b39e831,254570,2a76641b-0722-4180-bbb8-69fce424cba9/f30a8ecf-df4e-4f03-8714-f7ae455f7d4a/1788197291910_08.30_24_N-2.xlsx,f011d162-9b09-443e-bdab-1b52611193bb,269786,2a76641b-0722-4180-bbb8-69fce424cba9/f30a8ecf-df4e-4f03-8714-f7ae455f7d4a/1788197294710_08.30_24_N-1.xlsx,data-compass/compass-f30a8ecf-df4e-4f03-8714-f7ae455f7d4a-64160813-1475-4b01-bafb-d6ce74b5d436-child/66275c8b-5ed3-45d3-8ad4-b3a1abcfdded/action-modal-claude-agent-66275c8b-5ed3-45d3-8ad4-b3a1abcfdded-1788197354616/output.json
8c19520c-b2d2-449b-a1f8-b426e81df053,2026-08-31T17:27:17.984,true,523608,11560,false,e2fa3880-a3a7-4cfc-8e3e-9b2ca3b5ae7e,1019884,2a76641b-0722-4180-bbb8-69fce424cba9/8c19520c-b2d2-449b-a1f8-b426e81df053/1788197003830_08.30_21_N-4.xlsx,efc839ab-7192-46b3-ad2b-09c65aa40a9b,1341287,2a76641b-0722-4180-bbb8-69fce424cba9/8c19520c-b2d2-449b-a1f8-b426e81df053/1788195792973_08.30_21_N-3.xlsx,data-compass/compass-8c19520c-b2d2-449b-a1f8-b426e81df053-c62f6c73-b357-48c8-9ed6-1edec00124df-child/a1e5873f-eae4-467f-82cb-d8077005702b/action-modal-claude-agent-a1e5873f-eae4-467f-82cb-d8077005702b-1788299830311/output.json
c4ba7c97-5f2e-4e3e-8f63-3d68539868bc,2026-08-31T17:21:23.178,true,186191,7049,false,27972bc3-de74-400f-9386-1e61df9f5545,269786,2a76641b-0722-4180-bbb8-69fce424cba9/c4ba7c97-5f2e-4e3e-8f63-3d68539868bc/1788196720963_08.30_24_N-1.xlsx,68153a13-9afc-42cc-8c59-70ca434f3168,289241,2a76641b-0722-4180-bbb8-69fce424cba9/c4ba7c97-5f2e-4e3e-8f63-3d68539868bc/1788196717972_08.30_24_N.xlsx,data-compass/compass-c4ba7c97-5f2e-4e3e-8f63-3d68539868bc-f79a6ba6-268b-4c83-b111-5570b3f3aabd-child/464e2df6-d6f4-4da0-b727-47bbb52d0b18/action-modal-claude-agent-464e2df6-d6f4-4da0-b727-47bbb52d0b18-1788299830266/output.json
7ba83d83-518a-4836-aea8-a66be5521bbe,2026-08-31T16:49:14.372,true,79946,5822,false,904bac97-a777-447c-a6a2-6f284dcc1475,399043,5be4adcc-7d49-40ab-b5e7-35669acd65fb/7ba83d83-518a-4836-aea8-a66be5521bbe/1788194763446_08.31_43_N-6.xlsx,53b20ca1-5746-4756-abe5-72677186d803,430338,5be4adcc-7d49-40ab-b5e7-35669acd65fb/7ba83d83-518a-4836-aea8-a66be5521bbe/1788194767602_08.31_43_N-5.xlsx,data-compass/compass-7ba83d83-518a-4836-aea8-a66be5521bbe-91702d4f-92b0-4078-9c70-7c9d36fa6525-child/4dd913f3-6580-4c15-b38b-2143069f2fc2/action-modal-claude-agent-4dd913f3-6580-4c15-b38b-2143069f2fc2-1788194835371/output.json
c1dd2cc7-184f-4b77-8465-04cb7bd5230e,2026-08-31T16:49:06.92,true,289933,9512,false,9626ba42-4d49-4fdd-9a15-cf8f75138cf2,430338,5be4adcc-7d49-40ab-b5e7-35669acd65fb/c1dd2cc7-184f-4b77-8465-04cb7bd5230e/1788194696958_08.31_43_N-5.xlsx,8df2410c-3a58-47af-b882-480a7e181917,459522,5be4adcc-7d49-40ab-b5e7-35669acd65fb/c1dd2cc7-184f-4b77-8465-04cb7bd5230e/1788194699807_08.31_43_N-4.xlsx,data-compass/compass-c1dd2cc7-184f-4b77-8465-04cb7bd5230e-656dec9c-62db-49ca-b5b3-43e2141817ca-child/44d77404-9b8b-4504-81c2-ce0cfcc97827/action-modal-claude-agent-44d77404-9b8b-4504-81c2-ce0cfcc97827-1788194744497/output.json
9060244e-a67d-4e4c-addd-aa8192912d7f,2026-08-31T16:46:20.249,true,62534,4806,false,3105a745-8cd8-4dd6-b9a9-9a6c57773da8,459522,5be4adcc-7d49-40ab-b5e7-35669acd65fb/9060244e-a67d-4e4c-addd-aa8192912d7f/1788194606887_08.31_43_N-4.xlsx,b61d6847-f7fb-47d7-8c07-679d9d902525,480809,5be4adcc-7d49-40ab-b5e7-35669acd65fb/9060244e-a67d-4e4c-addd-aa8192912d7f/1788194613095_08.31_43_N-3.xlsx,data-compass/compass-9060244e-a67d-4e4c-addd-aa8192912d7f-365b36a9-e4a8-419f-a627-0ee6c9bfd450-child/32a9f8f6-0bd3-4cd5-a343-2123106404c3/action-modal-claude-agent-32a9f8f6-0bd3-4cd5-a343-2123106404c3-1788194670877/output.json
4073b29f-25e1-4432-8bf5-0b7c4be497db,2026-08-31T16:46:14.343,true,550448,11856,false,41e4e9b8-2955-4472-9f0b-e98715101339,1442758,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/4073b29f-25e1-4432-8bf5-0b7c4be497db/1788194643252_MFESC_-_Model.redacted-hygiene_N-1.xlsx,41cf0b77-8110-46f1-bb43-2f32483a9b18,1450876,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/4073b29f-25e1-4432-8bf5-0b7c4be497db/1788194158232_MFESC_-_Model.redacted-hygiene_N.xlsx,data-compass/compass-4073b29f-25e1-4432-8bf5-0b7c4be497db-22fea227-cef3-4b75-b129-5ad68239e240-child/1c5c99d5-acdb-47cc-8002-99a57484b562/action-modal-claude-agent-1c5c99d5-acdb-47cc-8002-99a57484b562-1788299830597/output.json
caac96ee-ee52-4cfa-938b-72f6aed47093,2026-08-31T16:45:30.597,true,442978,12083,false,35979dc0-7148-43e1-bce9-f4647ab54f55,1341287,2a76641b-0722-4180-bbb8-69fce424cba9/caac96ee-ee52-4cfa-938b-72f6aed47093/1788194166131_08.30_21_N-3.xlsx,94f54a19-9a37-480e-b61f-f546454e1738,1411577,2a76641b-0722-4180-bbb8-69fce424cba9/caac96ee-ee52-4cfa-938b-72f6aed47093/1788194042830_08.30_21_N-2.xlsx,data-compass/compass-caac96ee-ee52-4cfa-938b-72f6aed47093-632a3357-a21e-4737-9e26-56fc6a24cb9a-child/26c1294e-6f55-4744-bd3d-1f19941a2ba6/action-modal-claude-agent-26c1294e-6f55-4744-bd3d-1f19941a2ba6-1788194228884/output.json
cf052c64-e482-4c9c-963f-951bf025d47d,2026-08-31T16:45:27.707,true,117744,6090,false,a67727ee-ca83-4b92-a403-407738300a1d,480809,5be4adcc-7d49-40ab-b5e7-35669acd65fb/cf052c64-e482-4c9c-963f-951bf025d47d/1788194471335_08.31_43_N-3.xlsx,15bf1bfd-c41f-46d5-82b7-2c600c758021,506471,5be4adcc-7d49-40ab-b5e7-35669acd65fb/cf052c64-e482-4c9c-963f-951bf025d47d/1788194477601_08.31_43_N-2.xlsx,data-compass/compass-cf052c64-e482-4c9c-963f-951bf025d47d-6ccf9d25-f8c5-426a-8010-f26f73390afa-child/deab9b6c-2722-49fa-b52b-77be2fed4075/action-modal-claude-agent-deab9b6c-2722-49fa-b52b-77be2fed4075-1788194582035/output.json
fc46c1c0-4441-49a1-a1cf-aca50dd60c10,2026-08-31T16:43:53.133,true,379054,6886,false,ef7c1a53-b698-45aa-88fd-7b1b434f26be,506471,5be4adcc-7d49-40ab-b5e7-35669acd65fb/fc46c1c0-4441-49a1-a1cf-aca50dd60c10/1788194377524_08.31_43_N-2.xlsx,2804cbf1-761c-4ae1-a0ec-ad62f4b2aaaf,549499,5be4adcc-7d49-40ab-b5e7-35669acd65fb/fc46c1c0-4441-49a1-a1cf-aca50dd60c10/1788194386155_08.31_43_N-1.xlsx,data-compass/compass-fc46c1c0-4441-49a1-a1cf-aca50dd60c10-3c03e60a-71c7-4a17-b604-b5f435527669-child/26804693-14cc-4843-b11c-f1c6b1f03eab/action-modal-claude-agent-26804693-14cc-4843-b11c-f1c6b1f03eab-1788194456080/output.json
f5133322-4c38-46e9-af41-5f0db8f28335,2026-08-31T16:40:31.001,true,66755,4103,false,89b23801-58e6-4cbb-b5a2-f0390ed82dcb,549499,5be4adcc-7d49-40ab-b5e7-35669acd65fb/f5133322-4c38-46e9-af41-5f0db8f28335/1788194245816_08.31_43_N-1.xlsx,293aa950-ad0e-4cc3-b73a-e8d024fb7b71,570815,5be4adcc-7d49-40ab-b5e7-35669acd65fb/f5133322-4c38-46e9-af41-5f0db8f28335/1788194248952_08.31_43.xlsx,data-compass/compass-f5133322-4c38-46e9-af41-5f0db8f28335-05ce31a7-bf00-4472-95fa-cb13e4de9c35-child/eb91ce2f-1f93-4230-9b77-0e1fbf06009f/action-modal-claude-agent-eb91ce2f-1f93-4230-9b77-0e1fbf06009f-1788194334627/output.json
02b708e2-3b43-4586-b10c-183b77a37107,2026-08-31T16:31:51.473,true,211410,7828,false,57d65835-5ad4-412f-bd4d-6ad1a28ed42f,1411577,2a76641b-0722-4180-bbb8-69fce424cba9/02b708e2-3b43-4586-b10c-183b77a37107/1788193517435_08.30_21_N-2.xlsx,c47db6ba-4400-48e9-a8b7-eab48b07aa1d,1430264,2a76641b-0722-4180-bbb8-69fce424cba9/02b708e2-3b43-4586-b10c-183b77a37107/1788193513959_08.30_21_N-1.xlsx,data-compass/compass-02b708e2-3b43-4586-b10c-183b77a37107-46538053-c998-4879-84d1-22c9c30cbd17-child/9b8fdcfd-b41b-4c22-bb44-b0c092858ae9/action-modal-claude-agent-9b8fdcfd-b41b-4c22-bb44-b0c092858ae9-1788193631262/output.json
5961c436-e583-4000-ad25-cc8e11a634ae,2026-08-31T16:23:56.84,true,5380,7,true,018da306-45cf-4203-af1b-26ac637b8717,1430264,2a76641b-0722-4180-bbb8-69fce424cba9/5961c436-e583-4000-ad25-cc8e11a634ae/1788193040205_08.30_21_N-1.xlsx,1c490d0d-187e-4259-bdf4-389c0b99450c,1480788,2a76641b-0722-4180-bbb8-69fce424cba9/5961c436-e583-4000-ad25-cc8e11a634ae/1788191676721_08.30_21_N.xlsx,data-compass/compass-5961c436-e583-4000-ad25-cc8e11a634ae-f58f3a94-8915-402f-b75d-0d9a1539ff65-child/bacda494-2b89-40bf-967f-c426bc0780fc/action-modal-claude-agent-bacda494-2b89-40bf-967f-c426bc0780fc-1788193131715/output.json
ea65206a-730f-457c-91e4-242be3e33b4d,2026-08-31T15:58:19.46,true,344226,7997,false,beecf8ce-0fc4-4409-9c3b-887a167a6693,604179,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/ea65206a-730f-457c-91e4-242be3e33b4d/1788191640222_Fremont_ASCs_Merger_Model_v7.redacted-hygiene_N-5.xlsx,62d1fccf-4be6-4179-a64c-5f6f850e9c9b,620924,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/ea65206a-730f-457c-91e4-242be3e33b4d/1788191643080_Fremont_ASCs_Merger_Model_v7.redacted-hygiene_N-4.xlsx,data-compass/compass-ea65206a-730f-457c-91e4-242be3e33b4d-64769f29-06a3-4cb7-b052-aea300f8a47a-child/2525cc86-2848-4d7a-9b29-f8e295da793d/action-modal-claude-agent-2525cc86-2848-4d7a-9b29-f8e295da793d-1788191698519/output.json
2378305a-efeb-401d-9a38-bc0796d63e1f,2026-08-31T15:49:53.565,true,381259,8634,false,0579bd19-bc36-4180-992f-4da6f6cf9e12,318092,2a76641b-0722-4180-bbb8-69fce424cba9/2378305a-efeb-401d-9a38-bc0796d63e1f/1788191135098_08.30_59_N-5.xlsx,96884fce-2dbe-43c6-9150-661dffda7f8d,332852,2a76641b-0722-4180-bbb8-69fce424cba9/2378305a-efeb-401d-9a38-bc0796d63e1f/1788191149674_08.30_59_N-4.xlsx,data-compass/compass-2378305a-efeb-401d-9a38-bc0796d63e1f-47f3dab4-3bff-4e30-9a89-ddf2068ee663-child/5b593a4e-f48b-4ac5-9b77-595a153a0d49/action-modal-claude-agent-5b593a4e-f48b-4ac5-9b77-595a153a0d49-1788191216747/output.json
1998a617-9037-46d2-912b-adfdb4441444,2026-08-31T15:48:21.605,true,590320,10687,false,74bea8d7-b197-4c2a-b7e2-520dc81a9bb4,620924,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/1998a617-9037-46d2-912b-adfdb4441444/1788191215657_Fremont_ASCs_Merger_Model_v7.redacted-hygiene_N-4.xlsx,dbd3fe65-33fe-4bc0-a0ea-ac2b0cc68a1b,673782,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/1998a617-9037-46d2-912b-adfdb4441444/1788191082826_Fremont_ASCs_Merger_Model_v7.redacted-hygiene_N-3.xlsx,data-compass/compass-1998a617-9037-46d2-912b-adfdb4441444-e2bc336c-1b76-459c-a3cf-b925ece91887-child/6505241d-2de1-4ba8-8f76-164907fbaad1/action-modal-claude-agent-6505241d-2de1-4ba8-8f76-164907fbaad1-1788299829429/output.json
443385cc-42c6-486b-ac8e-fd8724d99160,2026-08-31T15:41:59.946,true,246647,8273,false,2cbc7893-28b6-4a2d-8e98-f1d06a25bfb5,332852,2a76641b-0722-4180-bbb8-69fce424cba9/443385cc-42c6-486b-ac8e-fd8724d99160/1788190784955_08.30_59_N-4.xlsx,a154bd6b-e408-46ee-a09b-e446c26c8d89,402017,2a76641b-0722-4180-bbb8-69fce424cba9/443385cc-42c6-486b-ac8e-fd8724d99160/1788189747985_08.30_59_N-3.xlsx,data-compass/compass-443385cc-42c6-486b-ac8e-fd8724d99160-76502743-8a2e-4c0f-b28f-b32649520da2-child/2a94f9b3-2a05-47f6-b19a-ca83343c0fc7/action-modal-claude-agent-2a94f9b3-2a05-47f6-b19a-ca83343c0fc7-1788299830262/output.json
e8ad8af9-0dc2-4a47-915d-69799551aad9,2026-08-31T15:25:11.451,true,661231,6654,false,76cb8fe2-56c0-4280-8d1d-96b260983bec,37617,5be4adcc-7d49-40ab-b5e7-35669acd65fb/e8ad8af9-0dc2-4a47-915d-69799551aad9/1788189816230_08.31_39_N-3.xlsx,e870c8b1-86d6-4fdc-82e8-2fcd377a435a,279459,5be4adcc-7d49-40ab-b5e7-35669acd65fb/e8ad8af9-0dc2-4a47-915d-69799551aad9/1788189819560_08.31_39_N-2.xlsx,data-compass/compass-e8ad8af9-0dc2-4a47-915d-69799551aad9-a78a3ab9-f368-4dad-b0c5-f212de035008-child/63767b1f-85f6-4cec-b39e-e2057173a93e/action-modal-claude-agent-63767b1f-85f6-4cec-b39e-e2057173a93e-1788299829565/output.json
fc7eba84-31fd-4c8b-a365-8693c04e3e87,2026-08-31T15:24:25.6,true,563668,10661,false,d8861760-382c-4a95-a947-cc9517eea086,673758,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/fc7eba84-31fd-4c8b-a365-8693c04e3e87/1788189554332_Fremont_ASCs_Merger_Model_v7.redacted-hygiene_N-3.xlsx,7b00af1b-72db-44a8-ac1d-3a957035ab69,708492,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/fc7eba84-31fd-4c8b-a365-8693c04e3e87/1788189490507_Fremont_ASCs_Merger_Model_v7.redacted-hygiene_N-2.xlsx,data-compass/compass-fc7eba84-31fd-4c8b-a365-8693c04e3e87-bc061397-3ac3-428e-a499-cd45f26da820-child/afd55348-63b2-41cf-9808-7ad3d0096870/action-modal-claude-agent-afd55348-63b2-41cf-9808-7ad3d0096870-1788189626194/output.json
f776f992-cd34-452b-adfe-e65148c3c247,2026-08-31T15:24:08.107,true,60334,3964,false,e0275dbc-e4b8-47f4-8c0f-3b06c14951d8,279459,5be4adcc-7d49-40ab-b5e7-35669acd65fb/f776f992-cd34-452b-adfe-e65148c3c247/1788189753513_08.31_39_N-2.xlsx,f3c07707-0365-4a16-ab8c-7adee3c8f029,294744,5be4adcc-7d49-40ab-b5e7-35669acd65fb/f776f992-cd34-452b-adfe-e65148c3c247/1788189762999_08.31_39_N-1.xlsx,data-compass/compass-f776f992-cd34-452b-adfe-e65148c3c247-febfaac4-209c-4303-ba75-53293be1dd1a-child/baa12858-9d22-4d6a-a6f4-8fc0f27da03a/action-modal-claude-agent-baa12858-9d22-4d6a-a6f4-8fc0f27da03a-1788299829795/output.json
552a9578-aaf8-453b-8f58-e85a1ed40315,2026-08-31T15:23:58.41,true,1252033,15059,false,df98b418-5122-46a5-af51-9e5614dbfdfc,402017,2a76641b-0722-4180-bbb8-69fce424cba9/552a9578-aaf8-453b-8f58-e85a1ed40315/1788189622479_08.30_59_N-3.xlsx,62ac6380-5204-475e-9d90-2e808cbf5cdb,523507,2a76641b-0722-4180-bbb8-69fce424cba9/552a9578-aaf8-453b-8f58-e85a1ed40315/1788189625488_08.30_59_N-2.xlsx,data-compass/compass-552a9578-aaf8-453b-8f58-e85a1ed40315-f45b5ee0-b86a-4524-9035-0df88430c742-child/378ada7e-02fc-42ca-8b72-8ce5328544e9/action-modal-claude-agent-378ada7e-02fc-42ca-8b72-8ce5328544e9-1788299829264/output.json
c6c2c383-40f8-4b75-801f-980b1b4be5c1,2026-08-31T15:23:19.484,true,42760,2722,false,2eb54e5c-935b-410b-ae6a-c96d94cb66e8,294744,5be4adcc-7d49-40ab-b5e7-35669acd65fb/c6c2c383-40f8-4b75-801f-980b1b4be5c1/1788189670069_08.31_39_N-1.xlsx,40a3fb6d-21e7-47bf-85a9-4f26e5a9ef71,300143,5be4adcc-7d49-40ab-b5e7-35669acd65fb/c6c2c383-40f8-4b75-801f-980b1b4be5c1/1788189674055_08.31_39.xlsx,data-compass/compass-c6c2c383-40f8-4b75-801f-980b1b4be5c1-b6027d21-9d5a-46c6-bdc2-b1907b19cf8c-child/937f91bc-b278-4cc7-b31d-1ce9d15de175/action-modal-claude-agent-937f91bc-b278-4cc7-b31d-1ce9d15de175-1788189734280/output.json
6ff6e25e-d1da-4234-842b-423959c16fba,2026-08-31T15:21:24.943,true,224188,8833,false,c321e0a5-9835-4d48-bde0-727e7f7ba532,615337,2a76641b-0722-4180-bbb8-69fce424cba9/6ff6e25e-d1da-4234-842b-423959c16fba/1788189140246_08.30_59_N-1.xlsx,d80eeedf-9dac-42a3-a429-d9a9d7d91533,661951,2a76641b-0722-4180-bbb8-69fce424cba9/6ff6e25e-d1da-4234-842b-423959c16fba/1788188761670_08.30_59_N.xlsx,data-compass/compass-6ff6e25e-d1da-4234-842b-423959c16fba-102f1d84-e6e2-473b-a977-b8a3d23086d8-child/dd2d8378-f7ef-40ee-a60b-745355f2619d/action-modal-claude-agent-dd2d8378-f7ef-40ee-a60b-745355f2619d-1788189218674/output.json
62d0dff1-ef18-40ae-879c-f7dd0fc7a67e,2026-08-31T15:17:37.499,true,130516,6365,false,58fddb5d-d003-4e8b-8bc4-c22c3338113a,523507,2a76641b-0722-4180-bbb8-69fce424cba9/62d0dff1-ef18-40ae-879c-f7dd0fc7a67e/1788189332170_08.30_59_N-2.xlsx,39ca0deb-d2c1-452d-a966-fc0d6249d62a,615337,2a76641b-0722-4180-bbb8-69fce424cba9/62d0dff1-ef18-40ae-879c-f7dd0fc7a67e/1788189249302_08.30_59_N-1.xlsx,data-compass/compass-62d0dff1-ef18-40ae-879c-f7dd0fc7a67e-ecf5fd3f-d6df-4acb-91fe-d2fafda36a04-child/b1b097de-ceb4-4f1c-ae22-567b67e02650/action-modal-claude-agent-b1b097de-ceb4-4f1c-ae22-567b67e02650-1788299829382/output.json
9fd66093-40f8-4f7f-9aed-9d9021a27272,2026-08-31T15:13:22.301,true,244657,7603,false,242b79b7-a424-440c-818f-a787e89ea07e,708937,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/9fd66093-40f8-4f7f-9aed-9d9021a27272/1788188403824_Fremont_ASCs_Merger_Model_v7.redacted-hygiene_N-2.xlsx,c759fa5e-4855-440f-895e-932824aa88c9,712919,7c10ce6d-cfb7-46b2-bdae-6f71a76dfd2d/9fd66093-40f8-4f7f-9aed-9d9021a27272/1788188407469_Fremont_ASCs_Merger_Model_v7.redacted-hygiene_N-1.xlsx,data-compass/compass-9fd66093-40f8-4f7f-9aed-9d9021a27272-527cb2ab-b0f6-41a1-8f75-1a1fe7589476-child/856d7575-5572-4e57-85b1-b6024c72e6a8/action-modal-claude-agent-856d7575-5572-4e57-85b1-b6024c72e6a8-1788189027864/output.json
0e213187-02ef-4583-82fe-c76aa908191c,2026-08-31T15:02:52.482,true,141679,4019,false,27ef5023-2c95-468b-ade9-4c658d7ef9f6,17476,2a76641b-0722-4180-bbb8-69fce424cba9/0e213187-02ef-4583-82fe-c76aa908191c/1788188422342_08.31_10_N-2.xlsx,2629777f-14f9-4f2b-8a55-41a73553c507,1360192,2a76641b-0722-4180-bbb8-69fce424cba9/0e213187-02ef-4583-82fe-c76aa908191c/1788188425122_08.31_10_N-1.xlsx,data-compass/compass-0e213187-02ef-4583-82fe-c76aa908191c-9c1410d6-b260-4aa6-8824-0f493313c941-child/d4cd2da9-56df-436b-973d-b952fea7b77f/action-modal-claude-agent-d4cd2da9-56df-436b-973d-b952fea7b77f-1788188493351/output.json
0535b002-6450-4613-910c-e40c32b5acdd,2026-08-31T15:02:23.184,true,365064,5403,false,bd014a3d-8a72-4b25-93b3-cb74eb9b9258,1360192,2a76641b-0722-4180-bbb8-69fce424cba9/0535b002-6450-4613-910c-e40c32b5acdd/1788188291102_08.31_10_N-1.xlsx,0d277c67-2a17-49ed-8432-b10f6d3bc8f3,2470739,2a76641b-0722-4180-bbb8-69fce424cba9/0535b002-6450-4613-910c-e40c32b5acdd/1788188288468_08.31_10_N.xlsx,data-compass/compass-0535b002-6450-4613-910c-e40c32b5acdd-4ec1b7f0-dcde-4770-bdf6-c413e68529d8-child/38f128b1-cca3-40cf-ae12-64f4d4d00f2e/action-modal-claude-agent-38f128b1-cca3-40cf-ae12-64f4d4d00f2e-1788188352320/output.json
77b1fb62-b218-4b22-8b34-ac88bee9daab,2026-08-31T13:56:32.666,true,81218,6078,false,72afb1ec-2a59-4468-a77f-0e3ad55a6b13,179314,2a76641b-0722-4180-bbb8-69fce424cba9/77b1fb62-b218-4b22-8b34-ac88bee9daab/1788184396123_08.30_23_N-4.xlsx,fe143864-18c4-4a7d-bcd5-97fc63127836,195479,2a76641b-0722-4180-bbb8-69fce424cba9/77b1fb62-b218-4b22-8b34-ac88bee9daab/1788184333719_08.30_23_N-3.xlsx,data-compass/compass-77b1fb62-b218-4b22-8b34-ac88bee9daab-a2af9abe-df56-4091-b4c5-d8d201101687-child/c55061fc-133c-448a-8fa0-a6100f83fd00/action-modal-claude-agent-c55061fc-133c-448a-8fa0-a6100f83fd00-1788184488457/output.json
